2026-05-25 04:28:25,256 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-4
2026-05-25 04:28:25,257 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA1-2
2026-05-25 04:28:25,258 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-2
2026-05-25 04:28:25,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-2
2026-05-25 04:28:25,259 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ultrasonic HC-SR04-1
2026-05-25 04:28:25,260 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-1
2026-05-25 04:28:25,261 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Ultrasonic HC-SR04-1
2026-05-25 04:28:25,262 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ultrasonic HC-SR04-4
2026-05-25 04:28:25,263 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-4
2026-05-25 04:28:25,264 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Ultrasonic HC-SR04-4
2026-05-25 04:28:25,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA1-1
2026-05-25 04:28:25,266 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-1
2026-05-25 04:28:25,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-1
2026-05-25 04:28:25,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA1-3
2026-05-25 04:28:25,268 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-3
2026-05-25 04:28:25,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-3
2026-05-25 04:28:26,035 INFO  SwAddin.cs: 339 - Loading config tree
2026-05-25 04:28:26,041 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-05-25 04:28:26,047 INFO  SwAddin.cs: 344 - Showing property manager
2026-05-25 04:35:26,687 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-05-25 04:35:26,757 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:38:45,440 INFO  SwAddin.cs: 294 - Assembly export called for file Assemblyfix2
2026-05-25 04:38:45,440 INFO  SwAddin.cs: 299 - Save is required
2026-05-25 04:38:45,441 INFO  SwAddin.cs: 313 - Saving assembly
2026-05-25 04:38:45,952 INFO  SwAddin.cs: 316 - Opening property manager
2026-05-25 04:38:45,953 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assemblyfix2
2026-05-25 04:38:45,955 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Assemblyfix2
2026-05-25 04:38:45,957 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in Assemblyfix2
2026-05-25 04:38:45,959 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-05-25 04:38:45,960 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2026-05-25 04:38:45,961 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ultrasonic HC-SR04-2
2026-05-25 04:38:45,963 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-2
2026-05-25 04:38:45,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ultrasonic HC-SR04-2
2026-05-25 04:38:45,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ultrasonic HC-SR04-3
2026-05-25 04:38:45,967 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-3
2026-05-25 04:38:45,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ultrasonic HC-SR04-3
2026-05-25 04:38:45,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RODA1-4
2026-05-25 04:38:45,971 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-4
2026-05-25 04:38:45,976 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RODA1-4
2026-05-25 04:38:45,977 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RODA1-2
2026-05-25 04:38:45,979 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-2
2026-05-25 04:38:45,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RODA1-2
2026-05-25 04:38:45,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ultrasonic HC-SR04-1
2026-05-25 04:38:45,983 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-1
2026-05-25 04:38:45,985 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ultrasonic HC-SR04-1
2026-05-25 04:38:45,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ultrasonic HC-SR04-4
2026-05-25 04:38:45,987 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-4
2026-05-25 04:38:45,989 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ultrasonic HC-SR04-4
2026-05-25 04:38:45,990 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RODA1-1
2026-05-25 04:38:45,991 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-1
2026-05-25 04:38:45,993 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RODA1-1
2026-05-25 04:38:45,994 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RODA1-3
2026-05-25 04:38:45,995 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-3
2026-05-25 04:38:45,997 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RODA1-3
2026-05-25 04:38:45,998 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assemblyfix2
2026-05-25 04:38:45,999 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Assemblyfix2
2026-05-25 04:38:46,001 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assemblyfix2
2026-05-25 04:38:46,002 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-05-25 04:38:46,003 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2026-05-25 04:38:46,004 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ultrasonic HC-SR04-2
2026-05-25 04:38:46,006 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-2
2026-05-25 04:38:46,007 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Ultrasonic HC-SR04-2
2026-05-25 04:38:46,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ultrasonic HC-SR04-3
2026-05-25 04:38:46,009 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-3
2026-05-25 04:38:46,010 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Ultrasonic HC-SR04-3
2026-05-25 04:38:46,011 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA1-4
2026-05-25 04:38:46,012 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-4
2026-05-25 04:38:46,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-4
2026-05-25 04:38:46,019 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA1-2
2026-05-25 04:38:46,020 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-2
2026-05-25 04:38:46,022 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-2
2026-05-25 04:38:46,081 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ultrasonic HC-SR04-1
2026-05-25 04:38:46,083 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-1
2026-05-25 04:38:46,084 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Ultrasonic HC-SR04-1
2026-05-25 04:38:46,085 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ultrasonic HC-SR04-4
2026-05-25 04:38:46,086 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-4
2026-05-25 04:38:46,088 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Ultrasonic HC-SR04-4
2026-05-25 04:38:46,089 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA1-1
2026-05-25 04:38:46,090 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-1
2026-05-25 04:38:46,091 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-1
2026-05-25 04:38:46,092 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RODA1-3
2026-05-25 04:38:46,093 INFO  ExportHelperExtension.cs: 1136 - Found 66 in RODA1-3
2026-05-25 04:38:46,094 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RODA1-3
2026-05-25 04:38:46,935 INFO  SwAddin.cs: 339 - Loading config tree
2026-05-25 04:38:46,937 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-05-25 04:38:46,941 INFO  SwAddin.cs: 344 - Showing property manager
2026-05-25 04:41:10,660 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:41:44,949 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:42:30,069 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:44:41,582 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:44:51,686 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:46:04,750 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:46:17,222 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:47:12,928 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:47:22,704 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:47:37,414 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:47:45,591 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:47:51,752 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:47:51,754 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-25 04:52:06,203 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-05-25 04:52:13,447 INFO  ExportHelperExtension.cs: 347 - Creating joint rodakananbawah_Link
2026-05-25 04:52:13,719 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rodakananbawah_Link failed
2026-05-25 04:52:13,977 INFO  ExportHelperExtension.cs: 347 - Creating joint rodakanan_atas_Link
2026-05-25 04:52:14,017 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rodakananbawah_Link to child rodakanan_atas_Link failed
2026-05-25 04:52:14,261 INFO  ExportHelperExtension.cs: 347 - Creating joint roda_kiri_atas_Link
2026-05-25 04:52:14,303 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rodakanan_atas_Link to child roda_kiri_atas_Link failed
2026-05-25 04:52:14,539 INFO  ExportHelperExtension.cs: 347 - Creating joint rodakiri_bawah_Link
2026-05-25 04:52:14,572 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent roda_kiri_atas_Link to child rodakiri_bawah_Link failed
2026-05-25 04:52:14,951 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assemblyfix2
2026-05-25 04:52:14,957 INFO  ExportHelperExtension.cs: 1136 - Found 77 in Assemblyfix2
2026-05-25 04:52:14,958 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Assemblyfix2
2026-05-25 04:52:14,959 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-05-25 04:52:14,959 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2026-05-25 04:52:14,960 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-1
2026-05-25 04:52:14,960 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-1
2026-05-25 04:52:14,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-1
2026-05-25 04:52:14,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-2
2026-05-25 04:52:14,962 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-2
2026-05-25 04:52:14,963 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-2
2026-05-25 04:52:14,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-3
2026-05-25 04:52:14,966 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-3
2026-05-25 04:52:14,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-3
2026-05-25 04:52:14,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 18-1-2
2026-05-25 04:52:14,979 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 18-1-2
2026-05-25 04:52:14,980 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 18-1-2
2026-05-25 04:52:14,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PG36-1-2
2026-05-25 04:52:14,981 INFO  ExportHelperExtension.cs: 1136 - Found 25 in PG36-1-2
2026-05-25 04:52:14,982 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PG36-1-2
2026-05-25 04:52:14,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-7
2026-05-25 04:52:14,982 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-7
2026-05-25 04:52:14,983 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-7
2026-05-25 04:52:14,983 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PG36-1-1
2026-05-25 04:52:14,984 INFO  ExportHelperExtension.cs: 1136 - Found 25 in PG36-1-1
2026-05-25 04:52:14,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PG36-1-1
2026-05-25 04:52:14,985 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PG36-1-3
2026-05-25 04:52:14,985 INFO  ExportHelperExtension.cs: 1136 - Found 25 in PG36-1-3
2026-05-25 04:52:14,986 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PG36-1-3
2026-05-25 04:52:14,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 18-1-1
2026-05-25 04:52:14,987 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 18-1-1
2026-05-25 04:52:14,987 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 18-1-1
2026-05-25 04:52:14,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 18-1-4
2026-05-25 04:52:14,988 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 18-1-4
2026-05-25 04:52:14,989 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 18-1-4
2026-05-25 04:52:14,989 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-6
2026-05-25 04:52:14,990 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-6
2026-05-25 04:52:14,990 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-6
2026-05-25 04:52:14,991 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-4
2026-05-25 04:52:14,991 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-4
2026-05-25 04:52:14,992 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-4
2026-05-25 04:52:14,992 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-8
2026-05-25 04:52:14,993 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-8
2026-05-25 04:52:14,993 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-8
2026-05-25 04:52:14,994 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PG36-1-4
2026-05-25 04:52:14,994 INFO  ExportHelperExtension.cs: 1136 - Found 25 in PG36-1-4
2026-05-25 04:52:14,995 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PG36-1-4
2026-05-25 04:52:14,995 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 18-1-3
2026-05-25 04:52:14,996 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 18-1-3
2026-05-25 04:52:14,996 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 18-1-3
2026-05-25 04:52:14,997 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 19-1-5
2026-05-25 04:52:14,998 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 19-1-5
2026-05-25 04:52:14,998 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 19-1-5
2026-05-25 04:52:14,999 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 1-3-1
2026-05-25 04:52:14,999 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 1-3-1
2026-05-25 04:52:15,000 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 1-3-1
2026-05-25 04:52:15,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part 2-4-1
2026-05-25 04:52:15,001 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part 2-4-1
2026-05-25 04:52:15,001 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part 2-4-1
2026-05-25 04:52:15,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ultrasonic HC-SR04-2
2026-05-25 04:52:15,003 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-2
2026-05-25 04:52:15,003 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ultrasonic HC-SR04-2
2026-05-25 04:52:15,004 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ultrasonic HC-SR04-3
2026-05-25 04:52:15,005 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Ultrasonic HC-SR04-3
